tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
37,2026-09-04T23:54:23.764,25112,msedgewebview2.exe,39.3,11.9,0,0
37,2026-09-04T23:54:23.764,30040,msedgewebview2.exe,20.2,8.5,0,0
37,2026-09-04T23:54:23.764,2180,msedgewebview2.exe,130.9,78.4,0.39,0
37,2026-09-04T23:54:23.764,29644,msedgewebview2.exe,23.8,8.6,0,0
37,2026-09-04T23:54:23.764,0,__TOTAL__,507.8,273,0.97,2
38,2026-09-04T23:54:24.773,11220,vera-media-manager.exe,38.9,8.8,0,0
38,2026-09-04T23:54:24.773,30312,msedgewebview2.exe,119.7,35.8,0,0
38,2026-09-04T23:54:24.773,30132,msedgewebview2.exe,12.8,2.9,0,0
38,2026-09-04T23:54:24.773,25844,msedgewebview2.exe,122.3,118.2,0.29,4
38,2026-09-04T23:54:24.773,25112,msedgewebview2.exe,39.3,11.9,0,0
38,2026-09-04T23:54:24.773,30040,msedgewebview2.exe,20.2,8.5,0,0
38,2026-09-04T23:54:24.773,2180,msedgewebview2.exe,130.9,78.4,0.58,0
38,2026-09-04T23:54:24.773,29644,msedgewebview2.exe,23.8,8.6,0,0
38,2026-09-04T23:54:24.773,0,__TOTAL__,507.9,273.1,0.87,4
39,2026-09-04T23:54:25.782,11220,vera-media-manager.exe,38.9,8.8,0,0
39,2026-09-04T23:54:25.782,30312,msedgewebview2.exe,119.7,35.8,0,0
39,2026-09-04T23:54:25.782,30132,msedgewebview2.exe,12.8,2.9,0,0
39,2026-09-04T23:54:25.782,25844,msedgewebview2.exe,122.3,118.2,0.29,2
39,2026-09-04T23:54:25.782,25112,msedgewebview2.exe,39.3,11.9,0,0
39,2026-09-04T23:54:25.782,30040,msedgewebview2.exe,20.2,8.5,0,0
39,2026-09-04T23:54:25.782,2180,msedgewebview2.exe,131.2,78.6,0,0
39,2026-09-04T23:54:25.782,29644,msedgewebview2.exe,23.8,8.6,0,0
39,2026-09-04T23:54:25.782,0,__TOTAL__,508.2,273.3,0.29,2
40,2026-09-04T23:54:26.779,11220,vera-media-manager.exe,38.9,8.8,0,0
40,2026-09-04T23:54:26.779,30312,msedgewebview2.exe,119.7,35.8,0,0
40,2026-09-04T23:54:26.779,30132,msedgewebview2.exe,12.8,2.9,0,0
40,2026-09-04T23:54:26.779,25844,msedgewebview2.exe,122.3,118.2,0,3
40,2026-09-04T23:54:26.779,25112,msedgewebview2.exe,39.3,11.9,0,0
40,2026-09-04T23:54:26.779,30040,msedgewebview2.exe,20.2,8.5,0,0
40,2026-09-04T23:54:26.779,2180,msedgewebview2.exe,131,78.4,0,0
40,2026-09-04T23:54:26.779,29644,msedgewebview2.exe,23.8,8.6,0,0
40,2026-09-04T23:54:26.779,0,__TOTAL__,508,273.1,0,3
41,2026-09-04T23:54:27.780,11220,vera-media-manager.exe,38.9,8.8,0,0
41,2026-09-04T23:54:27.780,30312,msedgewebview2.exe,119.7,35.8,0,0
41,2026-09-04T23:54:27.780,30132,msedgewebview2.exe,12.8,2.9,0,0
41,2026-09-04T23:54:27.780,25844,msedgewebview2.exe,122.2,118.1,0,3
41,2026-09-04T23:54:27.780,25112,msedgewebview2.exe,39.3,11.9,0,0
41,2026-09-04T23:54:27.780,30040,msedgewebview2.exe,20.2,8.5,0,0
41,2026-09-04T23:54:27.780,2180,msedgewebview2.exe,131,78.4,0,0
41,2026-09-04T23:54:27.780,29644,msedgewebview2.exe,23.8,8.6,0,0
41,2026-09-04T23:54:27.780,0,__TOTAL__,507.9,273,0,3
42,2026-09-04T23:54:28.784,11220,vera-media-manager.exe,38.9,8.8,0,0
42,2026-09-04T23:54:28.784,30312,msedgewebview2.exe,119.7,35.8,0,0
42,2026-09-04T23:54:28.784,30132,msedgewebview2.exe,12.8,2.9,0,0
42,2026-09-04T23:54:28.784,25844,msedgewebview2.exe,122.3,118.2,0,3
42,2026-09-04T23:54:28.784,25112,msedgewebview2.exe,39.3,11.9,0,0
42,2026-09-04T23:54:28.784,30040,msedgewebview2.exe,20.2,8.5,0,0
42,2026-09-04T23:54:28.784,2180,msedgewebview2.exe,131,78.3,0,0
42,2026-09-04T23:54:28.784,29644,msedgewebview2.exe,23.8,8.6,0,0
42,2026-09-04T23:54:28.784,0,__TOTAL__,508,273,0,3
43,2026-09-04T23:54:29.780,11220,vera-media-manager.exe,38.9,8.8,0,0
43,2026-09-04T23:54:29.780,30312,msedgewebview2.exe,119.7,35.8,0,0
43,2026-09-04T23:54:29.780,30132,msedgewebview2.exe,12.8,2.9,0,0
43,2026-09-04T23:54:29.780,25844,msedgewebview2.exe,122.3,118.2,0,4
43,2026-09-04T23:54:29.780,25112,msedgewebview2.exe,39.3,11.9,0,0
43,2026-09-04T23:54:29.780,30040,msedgewebview2.exe,20.2,8.5,0,0
43,2026-09-04T23:54:29.780,2180,msedgewebview2.exe,131,78.4,0,0
43,2026-09-04T23:54:29.780,29644,msedgewebview2.exe,23.8,8.6,0,0
43,2026-09-04T23:54:29.780,0,__TOTAL__,508,273.1,0,4
44,2026-09-04T23:54:30.793,11220,vera-media-manager.exe,38.9,8.8,0,0
44,2026-09-04T23:54:30.793,30312,msedgewebview2.exe,119.7,35.8,0,0
44,2026-09-04T23:54:30.793,30132,msedgewebview2.exe,12.8,2.9,0,0
44,2026-09-04T23:54:30.793,25844,msedgewebview2.exe,122.3,118.2,0,2
44,2026-09-04T23:54:30.793,25112,msedgewebview2.exe,39.3,11.9,0,0
44,2026-09-04T23:54:30.793,30040,msedgewebview2.exe,20.2,8.5,0,0
44,2026-09-04T23:54:30.793,2180,msedgewebview2.exe,130.9,78.2,0,0
44,2026-09-04T23:54:30.793,29644,msedgewebview2.exe,23.8,8.6,0,0
44,2026-09-04T23:54:30.793,0,__TOTAL__,507.9,272.9,0,2
45,2026-09-04T23:54:31.795,11220,vera-media-manager.exe,38.9,8.8,0,0
45,2026-09-04T23:54:31.795,30312,msedgewebview2.exe,119.7,35.8,0,0
45,2026-09-04T23:54:31.795,30132,msedgewebview2.exe,12.8,2.9,0,0
45,2026-09-04T23:54:31.795,25844,msedgewebview2.exe,122.1,118,0,2
45,2026-09-04T23:54:31.795,25112,msedgewebview2.exe,39.3,11.9,0,0
45,2026-09-04T23:54:31.795,30040,msedgewebview2.exe,20.2,8.5,0,0
45,2026-09-04T23:54:31.795,2180,msedgewebview2.exe,130.9,78.2,0,0
45,2026-09-04T23:54:31.795,29644,msedgewebview2.exe,23.8,8.6,0,0
45,2026-09-04T23:54:31.795,0,__TOTAL__,507.7,272.7,0,2
46,2026-09-04T23:54:32.793,11220,vera-media-manager.exe,38.9,8.8,0,0
46,2026-09-04T23:54:32.793,30312,msedgewebview2.exe,119.7,35.8,0,0
46,2026-09-04T23:54:32.793,30132,msedgewebview2.exe,12.8,2.9,0,0
46,2026-09-04T23:54:32.793,25844,msedgewebview2.exe,137.4,133.3,0,4
46,2026-09-04T23:54:32.793,25112,msedgewebview2.exe,39.3,11.9,0,0
46,2026-09-04T23:54:32.793,30040,msedgewebview2.exe,20.2,8.5,0,0
46,2026-09-04T23:54:32.793,2180,msedgewebview2.exe,129.5,76.9,0,0
46,2026-09-04T23:54:32.793,29644,msedgewebview2.exe,23.8,8.6,0,0
46,2026-09-04T23:54:32.793,0,__TOTAL__,521.6,286.7,0,4
47,2026-09-04T23:54:33.795,11220,vera-media-manager.exe,38.9,8.8,0,0
47,2026-09-04T23:54:33.795,30312,msedgewebview2.exe,119.7,35.8,0,0
47,2026-09-04T23:54:33.795,30132,msedgewebview2.exe,12.8,2.9,0,0
47,2026-09-04T23:54:33.795,25844,msedgewebview2.exe,137.3,133.2,0,2
47,2026-09-04T23:54:33.795,25112,msedgewebview2.exe,39.3,11.9,0,0
47,2026-09-04T23:54:33.795,30040,msedgewebview2.exe,20.2,8.5,0,0
47,2026-09-04T23:54:33.795,2180,msedgewebview2.exe,129.4,76.8,0,0
47,2026-09-04T23:54:33.795,29644,msedgewebview2.exe,23.8,8.6,0,0
47,2026-09-04T23:54:33.795,0,__TOTAL__,521.4,286.5,0,2
48,2026-09-04T23:54:34.789,11220,vera-media-manager.exe,38.9,8.8,0,0
48,2026-09-04T23:54:34.789,30312,msedgewebview2.exe,119.7,35.8,0,0
48,2026-09-04T23:54:34.789,30132,msedgewebview2.exe,12.8,2.9,0,0
48,2026-09-04T23:54:34.789,25844,msedgewebview2.exe,137.3,133.2,0,2
48,2026-09-04T23:54:34.789,25112,msedgewebview2.exe,39.3,11.9,0,0
48,2026-09-04T23:54:34.789,30040,msedgewebview2.exe,20.2,8.5,0,0
48,2026-09-04T23:54:34.789,2180,msedgewebview2.exe,129.5,76.8,0,0
48,2026-09-04T23:54:34.789,29644,msedgewebview2.exe,23.8,8.6,0,0
48,2026-09-04T23:54:34.789,0,__TOTAL__,521.5,286.5,0,2
49,2026-09-04T23:54:35.795,11220,vera-media-manager.exe,38.9,8.8,0,0
49,2026-09-04T23:54:35.795,30312,msedgewebview2.exe,119.7,35.8,0,0
49,2026-09-04T23:54:35.795,30132,msedgewebview2.exe,12.8,2.9,0,0
49,2026-09-04T23:54:35.795,25844,msedgewebview2.exe,137.2,133.1,0.29,3
49,2026-09-04T23:54:35.795,25112,msedgewebview2.exe,39.3,11.9,0,0
49,2026-09-04T23:54:35.795,30040,msedgewebview2.exe,20.2,8.5,0,0
49,2026-09-04T23:54:35.795,2180,msedgewebview2.exe,129.5,76.8,0,0
49,2026-09-04T23:54:35.795,29644,msedgewebview2.exe,23.8,8.6,0,0
49,2026-09-04T23:54:35.795,0,__TOTAL__,521.4,286.4,0.29,3
50,2026-09-04T23:54:36.790,11220,vera-media-manager.exe,38.9,8.8,0,0
50,2026-09-04T23:54:36.790,30312,msedgewebview2.exe,119.7,35.8,0,0
50,2026-09-04T23:54:36.790,30132,msedgewebview2.exe,12.8,2.9,0,0
50,2026-09-04T23:54:36.790,25844,msedgewebview2.exe,137.2,133.1,0.29,2
50,2026-09-04T23:54:36.790,25112,msedgewebview2.exe,39.3,11.9,0,0
50,2026-09-04T23:54:36.790,30040,msedgewebview2.exe,20.2,8.5,0,0
50,2026-09-04T23:54:36.790,2180,msedgewebview2.exe,129.5,76.9,0,0
50,2026-09-04T23:54:36.790,29644,msedgewebview2.exe,23.8,8.6,0,0
50,2026-09-04T23:54:36.790,0,__TOTAL__,521.4,286.5,0.29,2
51,2026-09-04T23:54:37.790,11220,vera-media-manager.exe,38.9,8.8,0,0
51,2026-09-04T23:54:37.790,30312,msedgewebview2.exe,119.7,35.8,0,0
51,2026-09-04T23:54:37.790,30132,msedgewebview2.exe,12.8,2.9,0,0
51,2026-09-04T23:54:37.790,25844,msedgewebview2.exe,137.2,133.1,0.68,2
51,2026-09-04T23:54:37.790,25112,msedgewebview2.exe,39.3,11.9,0,0
51,2026-09-04T23:54:37.790,30040,msedgewebview2.exe,20.2,8.5,0,0
51,2026-09-04T23:54:37.790,2180,msedgewebview2.exe,129.6,77,0,0
51,2026-09-04T23:54:37.790,29644,msedgewebview2.exe,23.8,8.6,0,0
51,2026-09-04T23:54:37.790,0,__TOTAL__,521.5,286.6,0.68,2
52,2026-09-04T23:54:38.798,11220,vera-media-manager.exe,38.9,8.8,0,0
52,2026-09-04T23:54:38.798,30312,msedgewebview2.exe,119.7,35.8,0,0
52,2026-09-04T23:54:38.798,30132,msedgewebview2.exe,12.8,2.9,0,0
52,2026-09-04T23:54:38.798,25844,msedgewebview2.exe,124.2,120.1,0.77,3
52,2026-09-04T23:54:38.798,25112,msedgewebview2.exe,39.3,11.9,0,0
52,2026-09-04T23:54:38.798,30040,msedgewebview2.exe,20.2,8.5,0,0
52,2026-09-04T23:54:38.798,2180,msedgewebview2.exe,129.7,77,0,0
52,2026-09-04T23:54:38.798,29644,msedgewebview2.exe,23.8,8.6,0,0
52,2026-09-04T23:54:38.798,0,__TOTAL__,508.6,273.6,0.77,3
53,2026-09-04T23:54:39.810,11220,vera-media-manager.exe,38.9,8.8,0,0
53,2026-09-04T23:54:39.810,30312,msedgewebview2.exe,119.7,35.8,0,0
53,2026-09-04T23:54:39.810,30132,msedgewebview2.exe,12.8,2.9,0,0
53,2026-09-04T23:54:39.810,25844,msedgewebview2.exe,122.2,118.1,0.68,2
53,2026-09-04T23:54:39.810,25112,msedgewebview2.exe,39.3,11.9,0,0
53,2026-09-04T23:54:39.810,30040,msedgewebview2.exe,20.2,8.5,0,0
53,2026-09-04T23:54:39.810,2180,msedgewebview2.exe,129.7,77.1,0,0
53,2026-09-04T23:54:39.810,29644,msedgewebview2.exe,23.8,8.6,0,0
53,2026-09-04T23:54:39.810,0,__TOTAL__,506.6,271.7,0.68,2
54,2026-09-04T23:54:40.800,11220,vera-media-manager.exe,38.9,8.8,0,0
54,2026-09-04T23:54:40.800,30312,msedgewebview2.exe,119.7,35.8,0,0
54,2026-09-04T23:54:40.800,30132,msedgewebview2.exe,12.8,2.9,0,0
54,2026-09-04T23:54:40.800,25844,msedgewebview2.exe,122.2,118.1,0.39,2
54,2026-09-04T23:54:40.800,25112,msedgewebview2.exe,39.3,11.9,0,0
54,2026-09-04T23:54:40.800,30040,msedgewebview2.exe,20.2,8.5,0,0
54,2026-09-04T23:54:40.800,2180,msedgewebview2.exe,129.8,77.1,0,0
54,2026-09-04T23:54:40.800,29644,msedgewebview2.exe,23.8,8.6,0,0
54,2026-09-04T23:54:40.800,0,__TOTAL__,506.7,271.7,0.39,2
55,2026-09-04T23:54:41.806,11220,vera-media-manager.exe,38.9,8.8,0,0
55,2026-09-04T23:54:41.806,30312,msedgewebview2.exe,119.7,35.8,0,0
55,2026-09-04T23:54:41.806,30132,msedgewebview2.exe,12.8,2.9,0,0
55,2026-09-04T23:54:41.806,25844,msedgewebview2.exe,122.2,118.1,0.58,2
55,2026-09-04T23:54:41.806,25112,msedgewebview2.exe,39.3,11.9,0,0
55,2026-09-04T23:54:41.806,30040,msedgewebview2.exe,20.2,8.5,0,0
55,2026-09-04T23:54:41.806,2180,msedgewebview2.exe,129.8,77.2,0.19,0
55,2026-09-04T23:54:41.806,29644,msedgewebview2.exe,23.8,8.6,0,0
55,2026-09-04T23:54:41.806,0,__TOTAL__,506.7,271.8,0.77,2
56,2026-09-04T23:54:42.803,11220,vera-media-manager.exe,38.9,8.8,0,0
56,2026-09-04T23:54:42.803,30312,msedgewebview2.exe,119.7,35.8,0,0
56,2026-09-04T23:54:42.803,30132,msedgewebview2.exe,12.8,2.9,0,0
56,2026-09-04T23:54:42.803,25844,msedgewebview2.exe,122.3,118.2,0.88,3
56,2026-09-04T23:54:42.803,25112,msedgewebview2.exe,39.3,11.9,0,0
56,2026-09-04T23:54:42.803,30040,msedgewebview2.exe,20.2,8.5,0,0
56,2026-09-04T23:54:42.803,2180,msedgewebview2.exe,129.8,77.2,0.2,0
56,2026-09-04T23:54:42.803,29644,msedgewebview2.exe,23.8,8.6,0,0
56,2026-09-04T23:54:42.803,0,__TOTAL__,506.8,271.9,1.08,3
57,2026-09-04T23:54:43.803,11220,vera-media-manager.exe,38.9,8.8,0,0
57,2026-09-04T23:54:43.803,30312,msedgewebview2.exe,119.7,35.8,0,0
57,2026-09-04T23:54:43.803,30132,msedgewebview2.exe,12.8,2.9,0,0
57,2026-09-04T23:54:43.803,25844,msedgewebview2.exe,122.2,118.1,0.88,3
57,2026-09-04T23:54:43.803,25112,msedgewebview2.exe,39.3,11.9,0,0
57,2026-09-04T23:54:43.803,30040,msedgewebview2.exe,20.2,8.5,0,0
57,2026-09-04T23:54:43.803,2180,msedgewebview2.exe,129.8,77.2,0.2,0
57,2026-09-04T23:54:43.803,29644,msedgewebview2.exe,23.8,8.6,0,0
57,2026-09-04T23:54:43.803,0,__TOTAL__,506.7,271.8,1.08,3
58,2026-09-04T23:54:44.806,11220,vera-media-manager.exe,38.9,8.8,0,0
58,2026-09-04T23:54:44.806,30312,msedgewebview2.exe,119.7,35.8,0,0
58,2026-09-04T23:54:44.806,30132,msedgewebview2.exe,12.8,2.9,0,0
58,2026-09-04T23:54:44.806,25844,msedgewebview2.exe,122.2,118.1,0.58,2
58,2026-09-04T23:54:44.806,25112,msedgewebview2.exe,39.3,11.9,0,0
58,2026-09-04T23:54:44.806,30040,msedgewebview2.exe,20.2,8.5,0,0
58,2026-09-04T23:54:44.806,2180,msedgewebview2.exe,129.9,77.2,0.39,0
58,2026-09-04T23:54:44.806,29644,msedgewebview2.exe,23.8,8.6,0,0
58,2026-09-04T23:54:44.806,0,__TOTAL__,506.8,271.8,0.97,2
59,2026-09-04T23:54:45.809,11220,vera-media-manager.exe,38.9,8.8,0,0
59,2026-09-04T23:54:45.809,30312,msedgewebview2.exe,119.7,35.8,0,0
59,2026-09-04T23:54:45.809,30132,msedgewebview2.exe,12.8,2.9,0,0
59,2026-09-04T23:54:45.809,25844,msedgewebview2.exe,122.2,118.1,0.39,2
59,2026-09-04T23:54:45.809,25112,msedgewebview2.exe,39.3,11.9,0,0
59,2026-09-04T23:54:45.809,30040,msedgewebview2.exe,20.2,8.5,0,0
59,2026-09-04T23:54:45.809,2180,msedgewebview2.exe,130.4,77.7,0.58,0
59,2026-09-04T23:54:45.809,29644,msedgewebview2.exe,23.8,8.6,0,0
59,2026-09-04T23:54:45.809,0,__TOTAL__,507.3,272.3,0.97,2
60,2026-09-04T23:54:46.808,11220,vera-media-manager.exe,38.9,8.8,0,0
60,2026-09-04T23:54:46.808,30312,msedgewebview2.exe,119.7,35.8,0,0
60,2026-09-04T23:54:46.808,30132,msedgewebview2.exe,12.8,2.9,0,0
60,2026-09-04T23:54:46.808,25844,msedgewebview2.exe,122.2,118.1,0.39,3
60,2026-09-04T23:54:46.808,25112,msedgewebview2.exe,39.3,11.9,0,0
60,2026-09-04T23:54:46.808,30040,msedgewebview2.exe,20.2,8.5,0,0
60,2026-09-04T23:54:46.808,2180,msedgewebview2.exe,130.9,78.3,0,0
60,2026-09-04T23:54:46.808,29644,msedgewebview2.exe,23.8,8.6,0,0
60,2026-09-04T23:54:46.808,0,__TOTAL__,507.8,272.9,0.39,3
