tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
12,2026-09-04T23:25:46.840,29844,msedgewebview2.exe,38.2,12.1,0,0
12,2026-09-04T23:25:46.840,24024,msedgewebview2.exe,20,8.5,0,0
12,2026-09-04T23:25:46.840,27240,msedgewebview2.exe,125.3,73.7,0,0
12,2026-09-04T23:25:46.840,27924,msedgewebview2.exe,23.9,8.8,0,0
12,2026-09-04T23:25:46.840,0,__TOTAL__,586.1,319.9,0,2
13,2026-09-04T23:25:47.835,29852,vera-media-manager.exe,96.1,27,0,0
13,2026-09-04T23:25:47.835,21952,msedgewebview2.exe,121.9,36,0,0
13,2026-09-04T23:25:47.835,26536,msedgewebview2.exe,12.8,2.8,0,0
13,2026-09-04T23:25:47.835,30520,msedgewebview2.exe,147.9,151,0,2
13,2026-09-04T23:25:47.835,29844,msedgewebview2.exe,38.2,12.1,0,0
13,2026-09-04T23:25:47.835,24024,msedgewebview2.exe,20,8.5,0,0
13,2026-09-04T23:25:47.835,27240,msedgewebview2.exe,125.2,73.7,0,0
13,2026-09-04T23:25:47.835,27924,msedgewebview2.exe,23.9,8.8,0,0
13,2026-09-04T23:25:47.835,0,__TOTAL__,586,319.9,0,2
14,2026-09-04T23:25:48.835,29852,vera-media-manager.exe,96.1,27,0,0
14,2026-09-04T23:25:48.835,21952,msedgewebview2.exe,121.9,36,0,0
14,2026-09-04T23:25:48.835,26536,msedgewebview2.exe,12.8,2.8,0,0
14,2026-09-04T23:25:48.835,30520,msedgewebview2.exe,147.9,151,0.1,2
14,2026-09-04T23:25:48.835,29844,msedgewebview2.exe,38.2,12.1,0,0
14,2026-09-04T23:25:48.835,24024,msedgewebview2.exe,20,8.5,0,0
14,2026-09-04T23:25:48.835,27240,msedgewebview2.exe,125.3,73.7,0,0
14,2026-09-04T23:25:48.835,27924,msedgewebview2.exe,23.9,8.8,0,0
14,2026-09-04T23:25:48.835,0,__TOTAL__,586.1,319.9,0.1,2
15,2026-09-04T23:25:49.842,29852,vera-media-manager.exe,96.1,27,0,0
15,2026-09-04T23:25:49.842,21952,msedgewebview2.exe,121.9,36,0,0
15,2026-09-04T23:25:49.842,26536,msedgewebview2.exe,12.8,2.8,0,0
15,2026-09-04T23:25:49.842,30520,msedgewebview2.exe,147.9,151,0.1,2
15,2026-09-04T23:25:49.842,29844,msedgewebview2.exe,38.2,12.1,0,0
15,2026-09-04T23:25:49.842,24024,msedgewebview2.exe,20,8.5,0,0
15,2026-09-04T23:25:49.842,27240,msedgewebview2.exe,125.3,73.7,0,0
15,2026-09-04T23:25:49.842,27924,msedgewebview2.exe,23.9,8.8,0,0
15,2026-09-04T23:25:49.842,0,__TOTAL__,586.1,319.9,0.1,2
16,2026-09-04T23:25:50.840,29852,vera-media-manager.exe,96.1,27,0,0
16,2026-09-04T23:25:50.840,21952,msedgewebview2.exe,121.9,36,0,0
16,2026-09-04T23:25:50.840,26536,msedgewebview2.exe,12.8,2.8,0,0
16,2026-09-04T23:25:50.840,30520,msedgewebview2.exe,147.9,151,0,2
16,2026-09-04T23:25:50.840,29844,msedgewebview2.exe,38.2,12.1,0,0
16,2026-09-04T23:25:50.840,24024,msedgewebview2.exe,20,8.5,0,0
16,2026-09-04T23:25:50.840,27240,msedgewebview2.exe,125.3,73.8,0,0
16,2026-09-04T23:25:50.840,27924,msedgewebview2.exe,23.9,8.8,0,0
